"NUCAN";"CODE";"INSCRITS";"VOTANTS";"EXPRIMÃ‰S";"PC";"EXG";"SOC";"RDG";"DVG";"UDF";"RPR";"DVD";"FN";"ECO";"CodeDpt";"CodeCanton";"IDCanton"
"8000000000080";7852;8172;4880;4555;2367;0;0;0;0;0;0;2188;0;0;"80";"08";"8008"
"8000000000100";7852;15328;10184;9608;5113;0;0;0;0;0;4495;0;0;0;"80";"10";"8010"
"8000000000110";7852;8386;6780;6353;3492;0;0;0;0;0;2861;0;0;0;"80";"11";"8011"
"8000000000170";7852;5729;4477;4152;0;0;1673;0;0;0;0;2479;0;0;"80";"17";"8017"
"8000000000180";7852;13268;10332;9849;4766;0;0;0;0;5083;0;0;0;0;"80";"18";"8018"
"8000000000210";7852;9726;8024;7750;0;0;3739;0;0;4011;0;0;0;0;"80";"21";"8021"
"8000000000220";7852;9079;7770;7397;3600;0;0;0;0;0;0;3797;0;0;"80";"22";"8022"
"8000000000260";7852;6797;5360;5144;0;0;1714;0;0;2398;0;1032;0;0;"80";"26";"8026"
"8000000000270";7852;8302;5816;5578;0;0;2228;0;0;0;3350;0;0;0;"80";"27";"8027"
"8000000000300";7852;5626;4833;4722;0;0;2195;0;0;0;0;2527;0;0;"80";"30";"8030"
"8000000000360";7852;5786;4706;4509;2630;0;0;0;0;1879;0;0;0;0;"80";"36";"8036"
"8000000000380";7852;8657;7339;7156;0;0;3673;0;0;0;3483;0;0;0;"80";"38";"8038"
"8000000000390";7852;9082;6514;6189;0;0;2331;0;0;0;3858;0;0;0;"80";"39";"8039"
"8000000000410";7852;7300;5672;5406;0;0;2250;0;0;3156;0;0;0;0;"80";"41";"8041"
"8000000000420";7852;14416;9472;9132;0;0;3850;0;0;5282;0;0;0;0;"80";"42";"8042"
"8000000000440";7852;12677;7584;7219;0;0;2968;0;0;0;4251;0;0;0;"80";"44";"8044"
"8000000000450";7852;8863;5170;4795;0;0;2462;0;0;2333;0;0;0;0;"80";"45";"8045"
"8000000000460";7852;9104;7534;6825;3203;0;0;0;0;3622;0;0;0;0;"80";"46";"8046"
"8100000000020";7852;12643;8960;8537;0;0;3608;0;0;4929;0;0;0;0;"81";"02";"8102"
"8100000000070";7852;3066;2560;2455;0;0;1300;0;0;0;0;1155;0;0;"81";"07";"8107"
"8100000000130";7852;11514;9502;9087;0;0;4365;0;0;0;4722;0;0;0;"81";"13";"8113"
"8100000000140";7852;7156;5555;5283;0;0;2827;0;0;0;0;2456;0;0;"81";"14";"8114"
"8100000000180";7852;3277;2451;2282;0;0;886;1396;0;0;0;0;0;0;"81";"18";"8118"
"8100000000190";7852;11008;8542;8255;0;0;0;4584;0;0;3671;0;0;0;"81";"19";"8119"
"8100000000260";7852;5921;5279;5161;0;0;2692;0;0;0;0;2469;0;0;"81";"26";"8126"
"8100000000290";7852;2840;2305;2237;0;0;1224;0;0;0;0;1013;0;0;"81";"29";"8129"
"8100000000300";7852;2004;1656;1613;0;0;767;0;0;0;0;846;0;0;"81";"30";"8130"
"8100000000320";7852;2433;2107;2029;0;0;1119;0;0;0;910;0;0;0;"81";"32";"8132"
"8100000000370";7852;8874;5334;3339;0;0;3339;0;0;0;0;0;0;0;"81";"37";"8137"
"8100000000380";7852;15718;11091;10539;0;0;4473;0;0;0;6066;0;0;0;"81";"38";"8138"
"8100000000420";7852;8975;6634;6364;0;0;2736;0;0;0;0;3628;0;0;"81";"42";"8142"
"8100000000430";7852;7880;5682;5283;0;0;3045;0;0;0;2238;0;0;0;"81";"43";"8143"
"8200000000020";7852;5161;4216;4052;0;0;2089;0;0;0;1963;0;0;0;"82";"02";"8202"
"8200000000040";7852;4648;3391;3217;0;0;1434;0;0;1783;0;0;0;0;"82";"04";"8204"
"8200000000070";7852;7030;5044;4547;0;0;0;2579;0;1968;0;0;0;0;"82";"07";"8207"
"8200000000090";7852;4205;3273;3128;0;0;0;0;1635;1493;0;0;0;0;"82";"09";"8209"
"8200000000130";7852;2223;1602;1461;0;0;0;867;0;0;0;594;0;0;"82";"13";"8213"
"8200000000150";7852;9932;7033;6691;0;0;2954;0;0;3737;0;0;0;0;"82";"15";"8215"
"8200000000200";7852;4519;3479;3289;0;0;1520;0;0;1769;0;0;0;0;"82";"20";"8220"
"8200000000220";7852;6734;5115;4874;0;0;0;2918;0;1956;0;0;0;0;"82";"22";"8222"
"8200000000260";7852;5470;3895;3711;0;0;0;2003;0;0;1708;0;0;0;"82";"26";"8226"
"8300000000040";7852;5902;4956;4851;2322;0;0;0;0;2529;0;0;0;0;"83";"04";"8304"
"8300000000050";7852;11370;8136;7873;2354;0;0;0;0;0;0;4328;1191;0;"83";"05";"8305"
"8300000000060";7852;3741;2917;2829;0;0;1515;0;0;0;1314;0;0;0;"83";"06";"8306"
"8300000000150";7852;28804;20449;19912;0;0;7349;0;0;0;9393;0;3170;0;"83";"15";"8315"
"8300000000160";7852;8184;6807;6590;0;0;3781;0;0;0;2809;0;0;0;"83";"16";"8316"
"8300000000170";7852;9073;7133;6858;0;0;4013;0;0;2845;0;0;0;0;"83";"17";"8317"
"8300000000180";7852;23274;15658;15307;0;0;5315;0;0;6676;0;0;3316;0;"83";"18";"8318"
"8300000000210";7852;9754;7659;7429;0;0;3461;0;0;0;3243;0;725;0;"83";"21";"8321"
"8300000000220";7852;12658;9225;9052;0;0;3034;0;0;4926;0;0;1092;0;"83";"22";"8322"
"8300000000240";7852;26249;18329;17693;8844;0;0;0;0;8849;0;0;0;0;"83";"24";"8324"
"8300000000260";7852;2394;1929;1885;0;0;602;0;0;0;621;662;0;0;"83";"26";"8326"
"8300000000280";7852;16927;10359;10026;3167;0;0;0;0;3991;0;0;2868;0;"83";"28";"8328"
"8300000000310";7852;7857;4009;3702;0;0;0;0;0;2299;0;0;1403;0;"83";"31";"8331"
"8300000000350";7852;9866;5949;5768;0;0;1607;0;0;2794;0;0;1367;0;"83";"35";"8335"
"8300000000370";7852;10999;8466;8248;0;0;4238;0;0;0;0;4010;0;0;"83";"37";"8337"
"8300000000390";7852;19495;12649;12275;0;0;2861;0;0;0;6743;0;2671;0;"83";"39";"8339"
"8300000000400";7852;19133;11777;10141;0;0;0;0;0;0;0;5835;4306;0;"83";"40";"8340"
"8300000000410";7852;33016;22667;21927;7393;0;0;0;0;0;9040;0;5494;0;"83";"41";"8341"
"8400000000010";7852;13506;9560;9001;0;0;5142;0;0;0;0;0;3859;0;"84";"01";"8401"
"8400000000030";7852;15224;9566;8874;0;0;5212;0;0;0;0;0;3662;0;"84";"03";"8403"
"8400000000040";7852;3220;2829;2707;1517;0;0;0;0;0;1190;0;0;0;"84";"04";"8404"
"8400000000050";7852;20167;15496;14828;6918;0;0;0;0;0;7910;0;0;0;"84";"05";"8405"
"8400000000070";7852;3085;2301;2209;0;0;1402;0;0;807;0;0;0;0;"84";"07";"8407"
"8400000000080";7852;8911;6910;6698;0;0;3804;0;0;0;2818;0;76;0;"84";"08";"8408"
"8400000000090";7852;16189;10818;10284;0;0;3848;0;0;6264;0;0;172;0;"84";"09";"8409"
"8400000000130";7852;19105;15042;14522;0;0;7811;0;0;0;0;6711;0;0;"84";"13";"8413"
"8400000000140";7852;2911;2470;2368;0;0;1328;0;0;0;1040;0;0;0;"84";"14";"8414"
"8400000000150";7852;4977;4206;4097;0;0;1085;0;0;0;0;3012;0;0;"84";"15";"8415"
"8400000000160";7852;15610;10515;9971;0;0;3208;0;0;0;4948;0;1815;0;"84";"16";"8416"
"8400000000230";7852;18789;12568;11811;0;0;5628;0;0;0;6179;0;4;0;"84";"23";"8423"
"8500000000050";7852;11994;8114;7700;0;0;0;0;0;4124;0;3576;0;0;"85";"05";"8505"
"8500000000080";7852;14608;9572;9109;0;0;0;0;0;0;4572;4537;0;0;"85";"08";"8508"
"8500000000090";7852;6246;4998;4887;0;0;0;0;2275;2612;0;0;0;0;"85";"09";"8509"
"8500000000100";7852;3687;2541;2485;0;0;0;0;292;891;0;1302;0;0;"85";"10";"8510"
"8500000000230";7852;18234;13146;12814;0;0;5826;0;0;6988;0;0;0;0;"85";"23";"8523"
"8500000000240";7852;26763;17906;17261;0;0;0;7375;0;0;9886;0;0;0;"85";"24";"8524"
"8600000000050";7852;7272;5546;5406;0;0;2951;0;0;0;2455;0;0;0;"86";"05";"8605"
"8600000000100";7852;3574;2761;2667;0;0;1173;0;0;0;0;1494;0;0;"86";"10";"8610"
"8600000000130";7852;7946;5763;5544;0;0;0;0;2401;3143;0;0;0;0;"86";"13";"8613"
"8600000000140";7852;6585;4935;4725;2123;0;0;0;0;0;0;2602;0;0;"86";"14";"8614"
"8600000000150";7852;4864;3886;3788;0;0;1945;0;0;0;1843;0;0;0;"86";"15";"8615"
"8600000000190";7852;8792;6606;6382;0;0;3321;0;0;3061;0;0;0;0;"86";"19";"8619"
"8600000000300";7852;8815;6245;5971;0;0;2073;0;0;0;3898;0;0;0;"86";"30";"8630"
"8600000000320";7852;10433;4670;3016;3016;0;0;0;0;0;0;0;0;0;"86";"32";"8632"
"8600000000380";7852;9909;6583;6250;0;0;3546;0;0;2704;0;0;0;0;"86";"38";"8638"
"8700000000010";7852;11279;8192;7643;0;0;4533;0;0;0;3110;0;0;0;"87";"01";"8701"
"8700000000020";7852;9564;6940;6382;0;0;3602;0;0;0;2780;0;0;0;"87";"02";"8702"
"8700000000030";7852;6149;4960;4742;2277;0;0;0;0;0;0;2465;0;0;"87";"03";"8703"
"8700000000070";7852;3958;3176;3031;0;0;1555;0;0;0;1476;0;0;0;"87";"07";"8707"
"8700000000090";7852;6203;4623;4330;2301;1227;0;0;0;0;802;0;0;0;"87";"09";"8709"
"8700000000120";7852;5603;3564;3391;0;0;1757;0;0;0;1634;0;0;0;"87";"12";"8712"
"8700000000140";7852;5699;3292;2943;0;0;1813;0;0;0;1130;0;0;0;"87";"14";"8714"
"8700000000150";7852;3911;2907;2805;1842;0;0;0;0;0;963;0;0;0;"87";"15";"8715"
"8700000000180";7852;5657;4110;3764;0;0;2373;0;0;0;1391;0;0;0;"87";"18";"8718"
"8700000000240";7852;7850;5739;5438;3267;0;0;0;0;0;2171;0;0;0;"87";"24";"8724"
"8700000000250";7852;3500;2817;2717;0;0;537;0;815;0;0;1365;0;0;"87";"25";"8725"
"8700000000260";7852;7920;5704;5160;0;0;3530;0;0;0;1630;0;0;0;"87";"26";"8726"
"8700000000300";7852;9659;6075;5785;0;0;2231;0;0;0;3554;0;0;0;"87";"30";"8730"
"8700000000310";7852;7944;5249;4832;0;0;2850;0;0;0;1982;0;0;0;"87";"31";"8731"
"8700000000330";7852;6228;4458;4211;0;0;2163;0;0;2048;0;0;0;0;"87";"33";"8733"
"8700000000350";7852;8616;5622;5199;0;0;3470;0;0;0;1729;0;0;0;"87";"35";"8735"
"8700000000370";7852;11885;8542;7949;0;0;4404;0;0;0;3545;0;0;0;"87";"37";"8737"
"8700000000400";7852;6763;4589;4360;0;0;2336;0;0;2024;0;0;0;0;"87";"40";"8740"
"8700000000420";7852;5641;3379;3093;0;0;1848;0;0;1245;0;0;0;0;"87";"42";"8742"
"8800000000020";7852;1797;1478;1419;0;0;0;0;421;0;0;998;0;0;"88";"02";"8802"
"8800000000060";7852;13345;9290;8889;4763;0;0;0;0;0;0;4126;0;0;"88";"06";"8806"
"8800000000120";7852;18027;10978;10365;0;0;4450;0;0;5915;0;0;0;0;"88";"12";"8812"
"8800000000130";7852;9067;6161;5700;3172;0;0;0;0;0;0;2528;0;0;"88";"13";"8813"
"8800000000140";7852;7463;5429;5266;2605;0;0;0;0;0;2661;0;0;0;"88";"14";"8814"
"8800000000160";7852;8537;6291;5967;0;0;2900;0;0;0;3067;0;0;0;"88";"16";"8816"
"8800000000240";7852;13082;9037;8662;0;0;4590;0;0;0;4072;0;0;0;"88";"24";"8824"
"8800000000290";7852;7593;5003;4621;0;0;0;0;0;0;0;4621;0;0;"88";"29";"8829"
"8900000000030";7852;8511;4949;4746;0;0;1810;0;0;2936;0;0;0;0;"89";"03";"8903"
"8900000000050";7852;7891;5670;5529;0;0;2834;0;0;0;0;2695;0;0;"89";"05";"8905"
"8900000000080";7852;2122;1544;1434;0;0;0;0;0;572;862;0;0;0;"89";"08";"8908"
"8900000000140";7852;2309;1640;1482;0;0;0;0;0;1482;0;0;0;0;"89";"14";"8914"
"8900000000160";7852;3432;2340;2066;0;0;0;0;0;0;1385;681;0;0;"89";"16";"8916"
"8900000000220";7852;8582;6429;6219;0;0;3459;0;0;0;2760;0;0;0;"89";"22";"8922"
"8900000000250";7852;5180;3658;3484;0;0;1592;0;0;1892;0;0;0;0;"89";"25";"8925"
"8900000000280";7852;6760;4499;4276;0;0;2267;0;0;0;2009;0;0;0;"89";"28";"8928"
"8900000000310";7852;4526;3142;2984;0;0;906;0;0;0;0;2078;0;0;"89";"31";"8931"
"8900000000340";7852;3955;2896;2699;1211;0;0;0;0;0;1488;0;0;0;"89";"34";"8934"
"8900000000350";7852;3902;2759;2664;0;0;1231;0;0;0;0;1433;0;0;"89";"35";"8935"
"8900000000400";7852;9452;5893;5596;2938;0;0;0;0;0;2658;0;0;0;"89";"40";"8940"
"9000000000010";7852;5702;3970;3802;0;0;1631;0;0;2171;0;0;0;0;"90";"01";"9001"
"9000000000060";7852;6170;4805;4614;0;0;2454;0;0;0;2160;0;0;0;"90";"06";"9006"
"9000000000070";7852;6832;4438;4208;0;0;1637;0;0;2571;0;0;0;0;"90";"07";"9007"
"9000000000080";7852;5602;3946;3738;0;0;1986;0;0;1752;0;0;0;0;"90";"08";"9008"
"9000000000090";7852;4135;2813;2670;0;0;1469;0;0;0;1201;0;0;0;"90";"09";"9009"
"9000000000100";7852;6179;4717;4516;0;0;2377;0;0;0;2139;0;0;0;"90";"10";"9010"
"9000000000110";7852;5843;4700;4510;0;0;2153;0;0;0;2357;0;0;0;"90";"11";"9011"
"9000000000150";7852;3163;2354;2257;0;0;1174;0;0;0;1083;0;0;0;"90";"15";"9015"
"9100000000010";7852;18338;11963;11463;4787;0;0;0;0;0;0;6676;0;0;"91";"01";"9101"
"9100000000020";7852;21043;12346;11708;0;0;4569;0;0;0;7139;0;0;0;"91";"02";"9102"
"9100000000050";7852;14927;8637;8298;0;0;2947;0;0;0;5351;0;0;0;"91";"05";"9105"
"9100000000060";7852;11243;7090;6832;3842;0;0;0;0;0;0;2990;0;0;"91";"06";"9106"
"9100000000070";7852;8128;6045;5886;0;0;3098;0;0;0;2788;0;0;0;"91";"07";"9107"
"9100000000090";7852;11322;7319;7002;0;0;2568;0;0;4434;0;0;0;0;"91";"09";"9109"
"9100000000100";7852;13676;8622;8186;0;0;3736;0;0;0;0;4450;0;0;"91";"10";"9110"
"9100000000150";7852;10341;5749;5453;0;0;2865;0;0;0;2588;0;0;0;"91";"15";"9115"
"9100000000170";7852;8288;6324;6091;2645;0;0;0;0;3446;0;0;0;0;"91";"17";"9117"
"9100000000180";7852;7869;5749;5558;0;0;1214;0;0;0;2380;1964;0;0;"91";"18";"9118"
"9100000000200";7852;14791;9325;8907;0;0;3477;0;0;0;0;5430;0;0;"91";"20";"9120"
"9100000000210";7852;14954;9870;9590;0;0;4569;0;0;0;0;5021;0;0;"91";"21";"9121"
"9100000000250";7852;17423;7726;4850;4850;0;0;0;0;0;0;0;0;0;"91";"25";"9125"
"9100000000280";7852;18975;11911;10962;0;0;4497;0;0;0;0;6465;0;0;"91";"28";"9128"
"9100000000310";7852;14367;8386;8027;4219;0;0;0;0;0;3808;0;0;0;"91";"31";"9131"
"9100000000340";7852;14676;8504;8003;3657;0;0;0;0;0;4346;0;0;0;"91";"34";"9134"
"9100000000380";7852;12761;8655;8142;0;0;3442;0;0;0;4700;0;0;0;"91";"38";"9138"
"9100000000390";7852;11439;6928;6682;0;0;3183;0;0;0;3499;0;0;0;"91";"39";"9139"
"9100000000400";7852;10460;5494;5192;2822;0;0;0;0;0;2370;0;0;0;"91";"40";"9140"
"9100000000410";7852;13549;8561;8318;0;0;4121;0;0;4197;0;0;0;0;"91";"41";"9141"
"9100000000420";7852;13329;7559;7285;0;0;3802;0;0;0;3483;0;0;0;"91";"42";"9142"
"9100000000430";7852;12015;6378;6043;0;0;3355;0;0;0;2688;0;0;0;"91";"43";"9143"
"9200000000020";7852;23582;12022;11496;0;0;4065;0;0;0;7417;0;14;0;"92";"02";"9202"
"9200000000100";7852;14783;9533;9129;0;0;3803;0;0;0;5326;0;0;0;"92";"10";"9210"
"9200000000140";7852;12562;7461;7110;3995;0;0;0;0;0;3115;0;0;0;"92";"14";"9214"
"9200000000170";7852;16160;9391;8957;0;0;3268;0;0;5689;0;0;0;0;"92";"17";"9217"
"9200000000190";7852;14079;7986;7782;0;0;2067;0;0;0;2222;3493;0;0;"92";"19";"9219"
"9200000000200";7852;10902;6240;5968;3801;0;0;0;0;0;2167;0;0;0;"92";"20";"9220"
"9200000000210";7852;15459;8864;8587;0;0;3061;0;0;0;5526;0;0;0;"92";"21";"9221"
"9200000000230";7852;19510;12287;11796;5075;0;0;0;0;0;6721;0;0;0;"92";"23";"9223"
"9200000000260";7852;26673;14960;14156;0;0;5855;0;0;8301;0;0;0;0;"92";"26";"9226"
"9200000000290";7852;8172;3443;2248;2248;0;0;0;0;0;0;0;0;0;"92";"29";"9229"
"9200000000320";7852;26755;15445;14798;7935;0;0;0;0;0;6863;0;0;0;"92";"32";"9232"
"9200000000360";7852;15475;8972;8627;0;0;2490;0;0;6137;0;0;0;0;"92";"36";"9236"
"9200000000390";7852;15649;8953;8637;0;0;3407;0;0;5230;0;0;0;0;"92";"39";"9239"
"9200000000410";7852;15283;9192;8924;0;0;4487;0;0;0;4437;0;0;0;"92";"41";"9241"
"9200000000420";7852;14345;7967;7587;4378;0;0;0;0;0;3209;0;0;0;"92";"42";"9242"
"9200000000440";7852;9296;5084;4827;3307;0;0;0;0;1519;0;0;1;0;"92";"44";"9244"
"9200000000450";7852;15148;9368;9048;4636;0;0;0;0;0;0;4412;0;0;"92";"45";"9245"
"9300000000010";7852;18670;9627;9267;5644;0;0;0;0;0;3623;0;0;0;"93";"01";"9301"
"9300000000030";7852;23138;12854;12276;5905;0;0;0;0;0;6322;0;49;0;"93";"03";"9303"
"9300000000100";7852;16282;8300;7898;4871;0;0;0;0;0;0;3027;0;0;"93";"10";"9310"
"9300000000110";7852;20483;10606;10113;6023;0;0;0;0;0;4090;0;0;0;"93";"11";"9311"
"9300000000120";7852;24559;14299;13724;0;0;7451;0;0;0;6273;0;0;0;"93";"12";"9312"
"9300000000130";7852;22107;13077;12458;5022;0;0;0;0;0;7436;0;0;0;"93";"13";"9313"
"9300000000150";7852;16952;10362;9809;0;0;4157;0;0;5652;0;0;0;0;"93";"15";"9315"
"9300000000170";7852;14776;8119;7770;3703;0;0;0;0;0;0;4067;0;0;"93";"17";"9317"
"9300000000190";7852;24828;15088;14424;0;0;6990;0;0;0;7434;0;0;0;"93";"19";"9319"
"9300000000220";7852;11188;6399;6132;0;0;2526;0;0;0;3606;0;0;0;"93";"22";"9322"
"9300000000230";7852;18332;11432;11030;0;0;5531;0;0;0;5499;0;0;0;"93";"23";"9323"
"9300000000240";7852;20193;10930;10423;3591;0;0;0;0;6832;0;0;0;0;"93";"24";"9324"
"9300000000250";7852;14566;7602;7255;4361;0;0;0;0;0;2894;0;0;0;"93";"25";"9325"
"9300000000260";7852;20775;12431;11891;5120;0;0;0;0;0;0;6771;0;0;"93";"26";"9326"
"9300000000280";7852;13302;6842;6513;3687;0;0;0;0;2826;0;0;0;0;"93";"28";"9328"
"9300000000300";7852;12091;6748;6376;3312;0;0;0;0;0;0;3064;0;0;"93";"30";"9330"
"9300000000310";7852;20574;11701;11098;5767;0;0;0;0;0;5331;0;0;0;"93";"31";"9331"
"9300000000380";7852;9267;5495;5220;2303;0;0;0;0;0;2917;0;0;0;"93";"38";"9338"
"9300000000390";7852;16104;9269;8830;4959;0;0;0;0;0;3871;0;0;0;"93";"39";"9339"
"9300000000400";7852;12680;7542;7124;0;0;3702;0;0;0;3422;0;0;0;"93";"40";"9340"
"9400000000020";7852;14572;9316;8962;0;0;4143;0;0;0;4819;0;0;0;"94";"02";"9402"
"9400000000050";7852;13167;8431;8144;0;0;4670;0;0;3474;0;0;0;0;"94";"05";"9405"
"9400000000080";7852;8645;3814;3037;0;0;0;0;0;0;0;3037;0;0;"94";"08";"9408"
"9400000000090";7852;19275;12446;11769;6219;0;0;0;0;0;5550;0;0;0;"94";"09";"9409"
"9400000000230";7852;19694;12016;11497;0;0;3236;0;0;8261;0;0;0;0;"94";"23";"9423"
"9400000000240";7852;15711;9385;9152;0;0;2740;0;0;4266;0;2146;0;0;"94";"24";"9424"
"9400000000250";7852;13263;8279;7952;0;0;3087;0;0;0;4865;0;0;0;"94";"25";"9425"
"9400000000270";7852;13291;7840;7499;4814;0;0;0;0;2685;0;0;0;0;"94";"27";"9427"
"9400000000290";7852;11271;7096;6593;3034;0;0;0;0;0;0;3559;0;0;"94";"29";"9429"
"9400000000340";7852;16999;10494;9954;6598;0;0;0;0;3356;0;0;0;0;"94";"34";"9434"
"9400000000360";7852;14340;8823;8517;0;0;4974;0;0;0;3543;0;0;0;"94";"36";"9436"
"9400000000410";7852;14180;8200;7910;4279;0;0;0;0;3631;0;0;0;0;"94";"41";"9441"
"9400000000420";7852;11353;7159;6958;4128;0;0;0;0;0;2830;0;0;0;"94";"42";"9442"
"9400000000430";7852;13232;7706;7401;0;0;3923;0;0;3478;0;0;0;0;"94";"43";"9443"
"9400000000450";7852;12057;7285;7020;0;0;1830;0;0;0;0;5190;0;0;"94";"45";"9445"
"9400000000470";7852;10670;6537;6249;3595;0;0;0;0;0;2654;0;0;0;"94";"47";"9447"
"9400000000480";7852;13501;8160;7844;5151;0;0;0;0;0;2693;0;0;0;"94";"48";"9448"
"9400000000490";7852;14348;8831;8459;5171;0;0;0;0;3288;0;0;0;0;"94";"49";"9449"
"9500000000010";7852;13847;7453;7105;3962;0;0;0;0;0;0;3143;0;0;"95";"01";"9501"
"9500000000030";7852;15469;10077;9546;5077;0;0;0;0;0;4469;0;0;0;"95";"03";"9503"
"9500000000070";7852;15884;8849;8534;0;0;2960;0;0;5574;0;0;0;0;"95";"07";"9507"
"9500000000080";7852;13960;8557;8266;0;0;3269;0;0;4997;0;0;0;0;"95";"08";"9508"
"9500000000130";7852;15582;9040;8672;0;0;3182;0;0;0;0;5490;0;0;"95";"13";"9513"
"9500000000170";7852;6126;4255;3990;0;0;1338;0;0;2652;0;0;0;0;"95";"17";"9517"
"9500000000180";7852;15929;9363;9080;0;0;3049;0;0;0;6031;0;0;0;"95";"18";"9518"
"9500000000210";7852;12282;7165;6856;0;0;3284;0;0;0;3572;0;0;0;"95";"21";"9521"
"9500000000220";7852;13106;7198;6867;0;0;2753;0;0;4114;0;0;0;0;"95";"22";"9522"
"9500000000230";7852;12601;6739;6384;3211;0;0;0;0;3173;0;0;0;0;"95";"23";"9523"
"9500000000280";7852;12756;7807;7569;2469;0;0;0;0;0;0;5100;0;0;"95";"28";"9528"
"9500000000310";7852;14301;8919;8521;0;0;3253;0;0;5268;0;0;0;0;"95";"31";"9531"
"9500000000330";7852;14557;7359;7038;0;0;3399;0;0;0;0;3639;0;0;"95";"33";"9533"
"9500000000360";7852;17147;9005;8590;4649;0;0;0;0;3941;0;0;0;0;"95";"36";"9536"
"9500000000370";7852;13837;7731;7353;0;0;3686;0;0;0;3667;0;0;0;"95";"37";"9537"
"9500000000380";7852;9081;4382;4153;1826;0;0;0;0;0;0;2327;0;0;"95";"38";"9538"
"9500000000400";7852;13271;7576;7144;0;0;2785;0;0;4359;0;0;0;0;"95";"40";"9540"
"9600000000030";7852;5268;3328;3110;0;0;0;1708;0;0;0;1402;0;0;"96";"03";"9603"
"9600000000050";7852;4160;3576;3494;0;0;0;1579;0;1915;0;0;0;0;"96";"05";"9605"
"9600000000090";7852;3321;2745;2586;0;0;1541;0;0;0;1045;0;0;0;"96";"09";"9609"
"9600000000100";7852;4777;3753;3714;0;0;0;1904;0;0;1810;0;0;0;"96";"10";"9610"
"9600000000140";7852;3697;3070;3033;0;0;0;1648;0;0;1385;0;0;0;"96";"14";"9614"
"9600000000160";7852;4612;3481;3438;0;0;0;1498;0;1940;0;0;0;0;"96";"16";"9616"
"9600000000170";7852;4139;2845;2695;0;0;0;1303;0;1392;0;0;0;0;"96";"17";"9617"
"9600000000200";7852;3885;3362;3296;0;0;0;1634;0;0;1662;0;0;0;"96";"20";"9620"
"9600000000250";7852;4261;2711;2399;0;0;0;1604;0;0;795;0;0;0;"96";"25";"9625"
"9600000000290";7852;3477;2997;2918;0;0;0;1535;0;0;1383;0;0;0;"96";"29";"9629"
"9600000000410";7852;5268;3434;3348;0;0;0;2038;0;0;1310;0;0;0;"96";"41";"9641"
"9600000000420";7852;3364;2486;2380;0;0;0;1386;434;0;560;0;0;0;"96";"42";"9642"
"9600000000670";7852;1744;747;633;0;0;0;633;0;0;0;0;0;0;"96";"67";"9667"
